app_data_source,loc_region,return_to_yp,score_total,dem_gender,dem_age,edu_qual_highest,edu_qual_highest_year,emp_yes,emp_org_type,emp_duration,emp_currently,exp_w_child,exp_length_teacher,exp_length_school,exp_length_employee,exp_length_volunteer,interest_w_child,prac_scenario_volunt,prac_scenario_noshow,yi_hired
T2 2022,North West,Yes,21,Female,27,Certificate,2019,Yes,"Health care, social assistance, nonprofit",2,No,Yes,9,3,8,4,4,1,Plan individually,1
T2 2022,North West,No,20,Male,29,Diploma,2018,Yes,"Health care, social assistance, nonprofit",20,No,Yes,2,2,12,5,4,1,Planning together with fellow facilitators,0
T2 2022,North West,No,20,Female,30,Certificate,2021,Yes,Education,11,No,Yes,3,1,1,6,4,1,Planning together with fellow facilitators,0
T2 2022,North West,No,20,Female,24,Certificate,2017,Yes,Education,36,No,Yes,5,12,6,2,4,1,Planning together with fellow facilitators,1
T2 2022,North West,No,19,Male,26,Bachelor and above,2019,Yes,Education,7,No,Yes,12,2,12,15,4,1,Plan individually,1
T2 2022,North West,Yes,18,Male,26,Certificate,2015,Yes,"Health care, social assistance, nonprofit",24,No,Yes,7,5,3,3,4,1,Planning together with fellow facilitators,0
T2 2022,North West,No,18,Female,27,Bachelor and above,2020,No,Education,7,No,No,3,2,1,17,3,1,Planning together with fellow facilitators,0
T2 2022,North West,No,18,Female,22,Junior Secondary,2004,No,Hotel or food services,48,No,No,27,3,3,24,4,1,Planning together with fellow facilitators,0
T2 2022,North West,No,17,Female,21,Junior Secondary,2019,No,"Health care, social assistance, nonprofit",24,No,No,8,3,3,6,4,1,Planning together with fellow facilitators,0
T2 2022,North West,No,17,Female,26,Bachelor and above,2016,Yes,"Finance, insurance or information services",15.6,No,Yes,2,14,8,4,4,1,Planning together with fellow facilitators,1
T2 2022,North West,Yes,16,Male,35,Senior Secondary,2015,Yes,"Finance, insurance or information services",24,No,Yes,24,12,5,3,4,1,Planning together with fellow facilitators,0
T2 2022,North West,No,16,Female,25,Junior Secondary,2016,No,Military,19,No,Yes,18,3,7,3,4,1,Plan individually,0
T2 2022,North West,No,15,Female,24,Diploma,2019,Yes,Manufacturing,38.400000000000006,Yes,Yes,3,84,6,15,4,1,Planning together with fellow facilitators,0
T2 2022,North West,No,15,Female,24,Diploma,2020,Yes,Utilities or construction,8,No,Yes,12,6,2,3,4,1,Planning together with fellow facilitators,0
T2 2022,North West,No,15,Female,26,Senior Secondary,2022,Yes,Education,20.4,No,Yes,9,5,11,4,3,1,Planning together with fellow facilitators,0
T2 2022,North West,No,14,Female,28,Certificate,2018,No,Education,7,No,Yes,4,3,12,26.4,4,1,Planning together with fellow facilitators,0
T2 2022,North West,No,13,Female,28,Bachelor and above,2022,No,Education,11,No,Yes,1,3,24,5,3,1,Plan individually,0
T2 2022,North West,No,13,Female,25,Diploma,2021,Yes,Education,5,No,Yes,12,2,12,12,4,1,Plan individually,0
T2 2022,North West,No,13,Male,31,Junior Secondary,2017,Yes,"Health care, social assistance, nonprofit",36,No,Yes,3,13.2,5,5,4,1,Planning together with fellow facilitators,0
T2 2022,North West,No,13,Female,29,Certificate,2011,No,"Farming, agriculture, or mining",12,No,No,2,3,3,4,3,1,Plan individually,0
T2 2022,North West,No,12,Female,25,Bachelor and above,2018,No,Other,11,No,Yes,6,3,3,3,4,1,Planning together with fellow facilitators,0
T2 2022,North West,Yes,11,Female,30,Senior Secondary,2022,Yes,"Health care, social assistance, nonprofit",24,No,No,2,36,4,4,4,1,Plan individually,0
T2 2022,North West,No,11,Female,24,Diploma,2016,No,"Health care, social assistance, nonprofit",9,No,Yes,2,12,6,3,3,1,Plan individually,0
T2 2022,North West,No,10,Female,27,Bachelor and above,2017,Yes,Education,10,No,No,18,2,7,24,4,1,Plan individually,0
T2 2022,North West,No,9,Female,28,Diploma,2016,Yes,"Finance, insurance or information services",21.6,No,No,30,16,8,18,4,1,Plan individually,0
T2 2022,North West,No,9,Female,28,Certificate,2021,Yes,Education,48,No,No,39.6,6,27.6,5,4,1,Plan individually,0
T2 2022,North West,No,9,Female,27,Bachelor and above,2015,Yes,Government or public administration,4,No,No,2,6,3,6,4,1,Planning together with fellow facilitators,0
T2 2022,North West,No,8,Other,33,Certificate,2011,Yes,Education,12,No,Yes,24,3,3,3,3,1,Plan individually,0
T2 2022,North West,Yes,8,Female,29,Bachelor and above,2020,Yes,"Health care, social assistance, nonprofit",58.8,No,Yes,13.2,3,19,10,4,1,Plan individually,0
T2 2022,North West,No,6,Female,20,Senior Secondary,2022,No,Software or technology,6,No,No,5,2,3,12,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,4,Female,19,Senior Secondary,2021,No,Government or public administration,10,No,Yes,5,2,13,24,4,0,Wait for supervisor or further instruction,0
T2 2022,South East,No,14,Female,19,Senior Secondary,2023,Yes,Education,3,No,Yes,18,2,5,5,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,14,Female,19,Certificate,2018,No,Retail,1,No,Yes,2,3,6,2,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,16,Female,19,Senior Secondary,2014,No,Education,24,No,Yes,36,2,32.400000000000006,36,4,1,Plan individually,0
T2 2022,South East,No,17,Female,37,Diploma,2022,Yes,Other,23,No,Yes,11,12,6,5,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,17,Female,237,Bachelor and above,2011,Yes,Education,237.6,No,Yes,120,60,144,75,4,1,Plan individually,0
T2 2022,South East,No,17,Female,36,Certificate,2014,Yes,Education,48,No,Yes,12,12,36,12,4,1,Plan individually,0
T2 2022,South East,No,18,Female,19,Senior Secondary,2018,No,Other,11,No,Yes,10,2,5,3,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,18,Female,19,Senior Secondary,2021,No,Retail,33.599999999999994,No,Yes,4,6,24,9,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,20,Female,36,Diploma,2021,Yes,Manufacturing,48,No,No,24,3,5,6,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,21,Female,37,Certificate,2017,Yes,"Finance, insurance or information services",122.4,No,Yes,60,60,96,120,4,1,Plan individually,0
T2 2022,South East,No,21,Female,37,Bachelor and above,2014,Yes,Education,120,No,Yes,66,53,108,84,4,1,Plan individually,0
T2 2022,South East,No,21,Female,19,Senior Secondary,2012,No,Other,5,No,Yes,7,3,2,12,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,23,Female,19,Bachelor and above,2022,Yes,"Farming, agriculture, or mining",15.6,Yes,Yes,12,2,3,1,3,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,24,Female,47,Diploma,2021,Yes,Education,57.6,Yes,Yes,48,12,117.6,36,4,1,Plan individually,0
T2 2022,South East,No,24,Female,37,Diploma,2023,Yes,"Health care, social assistance, nonprofit",36,Yes,Yes,9,24,27.6,17,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,28,Female,42,Bachelor and above,2020,Yes,Education,57.6,Yes,Yes,20,32,48,24,3,1,Planning together with fellow facilitators,0
T2 2022,Kgatleng,No,7,Female,18,Senior Secondary,2010,No,Other,8,No,No,48,2,8,48,4,1,Plan individually,0
T2 2022,Kgatleng,No,13,Female,19,Senior Secondary,2022,No,"Health care, social assistance, nonprofit",6,No,Yes,14.4,3,8,11,3,1,Planning together with fellow facilitators,0
T2 2022,Kgatleng,No,18,Female,18,Senior Secondary,2019,No,Education,36,No,Yes,30,29,22.8,6,4,1,Planning together with fellow facilitators,0
T2 2022,Kgatleng,No,18,Female,18,Senior Secondary,2025,No,Education,5,No,Yes,2,10,2,1,4,1,Planning together with fellow facilitators,0
T2 2022,Kgatleng,No,20,Female,17,Senior Secondary,2016,No,Education,3,No,Yes,12,2,8,4,4,1,Planning together with fellow facilitators,0
T2 2022,Kgatleng,No,20,Female,17,Senior Secondary,2018,No,Education,1,No,Yes,13.2,6,6,4,4,1,Planning together with fellow facilitators,0
T2 2022,Kgatleng,No,20,Female,36,Certificate,2020,Yes,Retail,33.599999999999994,No,Yes,7,12,15.6,45.6,4,1,Planning together with fellow facilitators,0
T2 2022,Kgatleng,No,20,Female,50,Junior Secondary,2012,Yes,Other,60,No,Yes,60,60,112,84,3,1,Planning together with fellow facilitators,0
T2 2022,Kgatleng,No,20,Female,37,Certificate,2021,Yes,"Health care, social assistance, nonprofit",24,Yes,Yes,33.599999999999994,7,12,12,4,1,Plan individually,0
T2 2022,Kgatleng,No,21,Female,18,Senior Secondary,2019,No,"Health care, social assistance, nonprofit",3,No,Yes,6,24,8,2,4,1,Planning together with fellow facilitators,1
T2 2022,Kgatleng,No,22,Female,37,Junior Secondary,2014,Yes,"Health care, social assistance, nonprofit",21,No,Yes,30,3,12,13.2,4,1,Planning together with fellow facilitators,0
T2 2022,Kgatleng,No,23,Male,49,Diploma,2018,Yes,Education,9,No,Yes,36,7,36,1,3,1,Planning together with fellow facilitators,0
T2 2022,Kgatleng,No,23,Male,42,Senior Secondary,2021,Yes,Education,27.6,No,Yes,5,5,12,2,3,1,Planning together with fellow facilitators,0
T2 2022,Kgatleng,No,24,Female,43,Senior Secondary,2022,Yes,Education,48,No,Yes,24,12,24,60,4,1,Planning together with fellow facilitators,0
T2 2022,Chobe,No,16,Female,40,Certificate,2014,Yes,Education,36,No,Yes,36,36,72,29,4,1,Plan individually,0
T2 2022,Chobe,No,21,Male,19,Senior Secondary,2021,No,Government or public administration,1,No,Yes,2,6,8,12,4,1,Planning together with fellow facilitators,0
T2 2022,Chobe,No,21,Female,38,Diploma,2021,Yes,Other,16.799999999999997,No,Yes,15.6,12,13,12,3,1,Planning together with fellow facilitators,0
T2 2022,Chobe,No,23,Female,45,Diploma,2023,Yes,"Health care, social assistance, nonprofit",48,No,Yes,28,12,24,30,4,1,Planning together with fellow facilitators,0
T2 2022,Chobe,Yes,25,Female,39,Certificate,2012,Yes,Other,30,No,Yes,24,12,5,7,4,1,Planning together with fellow facilitators,0
T2 2022,Chobe,No,26,Female,36,Certificate,2020,Yes,Government or public administration,57.6,No,Yes,2,4,12,4,3,1,Planning together with fellow facilitators,0
T2 2022,North East,No,9,Female,19,Senior Secondary,2020,Yes,Other,3,No,Yes,12,2,8,3,4,1,Planning together with fellow facilitators,0
T2 2022,North East,No,18,Male,36,Bachelor and above,2021,No,Other,45.6,No,Yes,24,9,18,24,2,1,Planning together with fellow facilitators,0
T2 2022,North East,No,18,Female,19,Senior Secondary,2017,No,Education,3,No,Yes,6,2,3,3,4,1,Planning together with fellow facilitators,0
T2 2022,North East,No,18,Female,36,Diploma,2019,Yes,"Health care, social assistance, nonprofit",4,Yes,Yes,18,6,24,1,4,1,Plan individually,0
T2 2022,North East,No,22,Male,19,Senior Secondary,2016,Yes,Religious,6,No,Yes,6,9,8,7,4,1,Planning together with fellow facilitators,0
T2 2022,North East,No,25,Male,39,Certificate,2018,Yes,Hotel or food services,22.8,No,Yes,6,2,8,2,3,1,Planning together with fellow facilitators,0
T2 2022,North West,No,12,Female,19,Senior Secondary,2018,No,Other,22.8,No,No,24,6,1,20.4,4,1,Plan individually,0
T2 2022,North West,No,18,Female,36,Diploma,2010,Yes,"Health care, social assistance, nonprofit",60,No,Yes,5,57,60,36,4,1,Wait for supervisor or further instruction,0
T2 2022,North West,Yes,18,Male,42,Diploma,2022,Yes,"Health care, social assistance, nonprofit",30,No,Yes,1,9,6,3,3,1,Planning together with fellow facilitators,0
T2 2022,North West,Yes,23,Female,37,Diploma,2017,Yes,"Health care, social assistance, nonprofit",72,No,Yes,3,16,18,24,4,1,Plan individually,0
T2 2022,North West,Yes,29,Female,38,Bachelor and above,2023,Yes,"Health care, social assistance, nonprofit",45.6,No,Yes,3,29,27,12,4,1,Planning together with fellow facilitators,0
T2 2022,North West,Yes,29,Male,45,Bachelor and above,2019,Yes,Education,48,No,Yes,60,89,96,53,4,1,Planning together with fellow facilitators,0
T3 2023,Central,No,30,Female,27,Bachelors Degree,2018,Yes,Education,48,No,Yes,48,29,48,4,4,1,Planning together with fellow facilitators,0
T3 2023,Central,Yes,29,Female,30,Diploma,2014,Yes,Education,12,No,No,42,17,42,6,4,1,Planning together with fellow facilitators,0
T3 2023,South East,No,28.5,Female,23,Bachelors Degree,2022,Yes,Education,17,Yes,Yes,24,3,1,2,4,1,Planning together with fellow facilitators,0
T3 2023,North West,No,27.5,Male,32,Bachelors Degree,2015,Yes,Education,30,No,Yes,30,24,24,8,4,1,Planning together with fellow facilitators,0
T3 2023,Central,Yes,27,Female,30,Bachelors Degree,2022,Yes,"Health care, social assistance, nonprofit",24,No,Yes,24,6,24,24,4,1,Plan individually,1
T3 2023,North East,Yes,26.5,Female,27,Certificate,2018,Yes,Education,12,No,Yes,12,6,6,12,1,1,Planning together with fellow facilitators,0
T3 2023,Central,No,26.25,Female,25,Bachelors Degree,2020,Yes,"Health care, social assistance, nonprofit",30,Yes,Yes,30,3,30,30,4,1,Plan individually,0
T3 2023,Central,No,26,Female,28,Bachelors Degree,2017,Yes,Education,24,No,No,24,24,2,36,4,1,Plan individually,1
T3 2023,South East,No,26,Female,24,Certificate,2023,Yes,Education,13,Yes,Yes,6,12,13,13,4,1,Planning together with fellow facilitators,0
T3 2023,Central,No,25.5,Male,28,Diploma,2023,Yes,"Health care, social assistance, nonprofit",26,Yes,Yes,2,4,26,60,3,1,Planning together with fellow facilitators,0
T3 2023,Kweneng,No,25.5,Female,32,Bachelors Degree,2013,Yes,Education,48,Yes,Yes,120,12,120,17,4,1,Plan individually,0
T3 2023,Kweneng,No,25,Female,25,Bachelors Degree,2021,Yes,Education,7,No,Yes,3,12,4,19,4,1,Planning together with fellow facilitators,0
T3 2023,Kweneng,No,25,Female,29,Bachelors Degree,2018,Yes,Government or public administration,24,No,Yes,3,8,12,12,4,1,Planning together with fellow facilitators,0
T3 2023,Central,No,25,Female,36,Bachelors Degree,2010,Yes,Government or public administration,48,Yes,Yes,36,36,36,36,4,1,Plan individually,0
T3 2023,South East,Yes,24.75,Female,27,Bachelors Degree,2018,Yes,Education,24,No,Yes,5,24,5,12,4,1,Plan individually,1
T3 2023,South East,No,24.5,Male,28,Masters Degree,2023,Yes,Education,29,No,Yes,41,29,24,29,4,1,Planning together with fellow facilitators,0
T3 2023,Central,No,24.5,Female,42,Diploma,2023,Yes,"Health care, social assistance, nonprofit",36,Yes,Yes,12,36,24,6,1,1,Planning together with fellow facilitators,0
T3 2023,Kweneng,No,24.5,Female,31,Certificate,2016,Yes,Education,24,No,Yes,24,4,24,24,4,1,Plan individually,0
T3 2023,Central,No,24.5,Female,29,Bachelors Degree,2021,Yes,"Health care, social assistance, nonprofit",18,Yes,Yes,3,18,1,36,4,1,Planning together with fellow facilitators,0
T3 2023,Southern,No,24,Male,31,Bachelors Degree,2021,Yes,"Health care, social assistance, nonprofit",24,No,Yes,24,4,24,24,3,1,Plan individually,1
T3 2023,Kgatleng,No,24,Female,31,Secondary School,2010,Yes,Manufacturing,60,No,Yes,36,60,36,36,1,1,Planning together with fellow facilitators,1
T3 2023,Kgatleng,No,24,Female,31,Diploma,2014,Yes,Retail,24,No,No,24,24,12,36,4,1,Plan individually,1
T3 2023,South East,Yes,24,Female,27,Bachelors Degree,2018,Yes,"Health care, social assistance, nonprofit",48,No,Yes,7,17,29,29,4,1,Plan individually,0
T3 2023,North West,Yes,24,Female,25,Certificate,2015,Yes,Education,9,No,Yes,12,9,2,15,4,1,Planning together with fellow facilitators,0
T3 2023,South East,No,23.75,Female,24,Bachelors Degree,2021,Yes,"Health care, social assistance, nonprofit",14,No,Yes,5,15,14,16.799999999999997,1,1,Planning together with fellow facilitators,0
T3 2023,Central,No,23.75,Female,25,Bachelors Degree,2018,Yes,Education,24,No,Yes,12,4,6,36,4,1,Plan individually,0
T3 2023,Central,No,23.75,Female,23,Bachelors Degree,2021,Yes,"Health care, social assistance, nonprofit",18,No,Yes,12,9,12,24,1,1,Planning together with fellow facilitators,0
T3 2023,Kgatleng,No,23.5,Female,28,Bachelors Degree,2020,Yes,Government or public administration,12,No,Yes,2,12,3,12,3,1,Planning together with fellow facilitators,1
T3 2023,South East,No,23.5,Female,30,Bachelors Degree,2021,Yes,"Health care, social assistance, nonprofit",6,No,Yes,12,6,5,24,4,1,Planning together with fellow facilitators,0
T3 2023,Southern,No,23.5,Female,31,Bachelors Degree,2016,Yes,Education,15,No,Yes,6,15,24,6,4,1,Planning together with fellow facilitators,0
T3 2023,Central,No,23.5,Female,32,Diploma,2013,Yes,Education,84,No,Yes,60,53,84,53,4,1,Plan individually,0
T3 2023,Kgalagadi,No,23.5,Female,32,Bachelors Degree,2013,Yes,Education,24,No,Yes,12,13,3,6,4,1,Planning together with fellow facilitators,0
T3 2023,North East,No,23.5,Female,24,Secondary School,2016,No,Education,8,No,Yes,2,24,24,12,4,1,Planning together with fellow facilitators,0
T3 2023,Central,No,23.5,Male,37,Diploma,2008,Yes,Education,160,Yes,No,160,24,120,36,4,1,Planning together with fellow facilitators,0
T3 2023,Central,Yes,23.5,Female,24,Diploma,2023,Yes,"Health care, social assistance, nonprofit",32,No,Yes,10,19,17,15,4,1,Plan individually,1
T3 2023,Kweneng,No,23.25,Female,28,Bachelors Degree,2021,Yes,Education,10,No,Yes,12,12,6,10,4,1,Planning together with fellow facilitators,1
T3 2023,Central,Yes,23.25,Female,26,Diploma,2023,Yes,"Health care, social assistance, nonprofit",12,No,Yes,3,3,7,3,4,1,Planning together with fellow facilitators,0
T3 2023,North West,Yes,23.25,Female,26,Secondary School,2014,Yes,Education,17,Yes,Yes,18,29,2,6,1,1,Planning together with fellow facilitators,0
T3 2023,Kweneng,Yes,23,Female,25,Secondary School,2016,Yes,Education,16,Yes,Yes,6,29,18,16,4,1,Planning together with fellow facilitators,1
T3 2023,North East,Yes,23,Female,23,Certificate,2022,Yes,Other,17,Yes,Yes,18,17,12,3,4,1,Planning together with fellow facilitators,0
T3 2023,North East,No,23,Female,28,Certificate,2021,Yes,Education,24,Yes,Yes,24,24,6,6,4,1,Planning together with fellow facilitators,0
T3 2023,Central,Yes,23,Female,31,Diploma,2016,Yes,Education,36,Yes,No,36,48,32.400000000000006,36,4,1,Plan individually,1
T3 2023,Chobe,No,23,Female,32,Certificate,2019,Yes,Education,18,No,Yes,18,24,18,24,1,1,Plan individually,0
T3 2023,Kgatleng,No,23,Male,25,Certificate,2017,Yes,Education,36,No,Yes,12,34,5,36,4,1,Planning together with fellow facilitators,1
T3 2023,North West,No,23,Female,22,Secondary School,2018,Yes,Education,27,No,Yes,24,3,27,5,3,1,Plan individually,0
T3 2023,Kgatleng,No,23,Female,33,Diploma,2022,Yes,Education,7,No,Yes,112,9,112,2,1,1,Plan individually,0
T3 2023,South East,No,23,Male,38,Masters Degree,2025,Yes,Education,48,Yes,Yes,112,12,96,6,4,1,Plan individually,0
T3 2023,Southern,No,23,Female,30,Bachelors Degree,2017,Yes,"Health care, social assistance, nonprofit",60,No,Yes,36,36,60,24,4,1,Plan individually,0
T3 2023,Central,No,23,Female,31,Bachelors Degree,2017,Yes,"Health care, social assistance, nonprofit",8,No,No,24,8,8,8,3,1,Planning together with fellow facilitators,0
T3 2023,South East,No,23,Female,24,Certificate,2018,Yes,Education,11,No,Yes,2,2,9,12,4,1,Planning together with fellow facilitators,1
